Occupation,Age,Annual_Income,Interest_Rate,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Payment_Behaviour,Monthly_Balance,CONTRACT_CODE,APPROVED_AMOUNT,GRANT_DATE,EXPIRY_DATE,TENURE,TERM,LOAN_TYPE,LOAN_DESCRIPTION,LOAN_PRODUCT,LTYPE,BUSINESS_DATE,PRINCIPAL_OS,INTEREST_OS,PRINCIPAL_ARREARS,CURRENT_COMMITTMENT,INSTALLMENT_AMOUNT,INSTALLMENT_FREQ_PRINCIPAL,INSTALLMENT_FREQ_INTEREST,RISK_GRADE,ECONOMIC_SECTOR,INDUSTRY,SECTOR,TERM_OF_PAYMENT,COLLATTERAL,COLLATERAL_VALUE,year,Credit_Score,Occupation
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,16,High_spent_Small_value_payments,297.1002019021365,1000034827846,115573.99,2013-02-11,2024-08-06 16:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,70119.368,1845.222,0.0,0.0,1206.44,0,0,RG3,Consumer and staff loans,SNNPRS Region,Individual,Monthly,Condominium,138012.012,2024,Good,Journalist
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,2,High_spent_Large_value_payments,691.0479568637276,1000024252365,96982.66,2009-12-14,2024-12-14 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,1358.93,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,121187.15,2024,Good,Journalist
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,4,High_spent_Large_value_payments,666.3352857500862,1000135820068,147625.78,2013-08-19,2023-06-03 12:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4326027189.288,516.546,0.0,0.0,6.599594432123611e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,200014599535.572,2023,Good,Journalist
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,4,High_spent_Small_value_payments,379.9658672599929,1000187115233,771662.12,2016-11-21,2021-11-21 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4325985425.573999,2798.682,0.0,0.0,9.264798674427342e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,450320.214,2021,Good,Journalist
Manager,26,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,High_spent_Large_value_payments,735.4019472,1000368569708,86700.0,2020-12-30,2024-08-29 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,86532.0,0.0,0.0,168.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,111929.472,2024,Standard,Manager
Manager,26,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,High_spent_Large_value_payments,801.4446549586482,1000156506161,1600000.0,2016-03-24,2022-03-30 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,590336.1199999999,5376.089999999999,0.0,0.0,115165.09,0,0,RG4,Consumer and staff loans,"Flour,Macaroni,Spaghetti &Biscuit",DOMESTIC TRADE,Quarterly,Condominium,16029193.74,2022,Standard,Manager
Manager,27,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,Low_spent_Large_value_payments,658.2154007149387,1000024343298,150097.5,2010-07-13,2020-07-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4326010345.283999,535.054,0.0,0.0,9.264798674427342e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,200014604874.522,2020,Standard,Manager
Manager,27_,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,High_spent_Large_value_payments,732.2064805828951,1000371478667,900000.0,2021-01-14,2022-01-14 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,694155.0199999999,188957.096,0.0,0.0,497070.44,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,1434986.832,2022,Standard,Manager
Manager,27,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,Low_spent_Small_value_payments,197.04763980155843,1000184606031,43648.0,2016-11-04,2024-01-07 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.STDIO,AA,2023-05-24,16863.65,901.872,0.0,0.0,444.3,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,51534.298,2024,Standard,Manager
Manager,27,97003.11_,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,Low_spent_Medium_value_payments,630.0133041190883,1000244456848,650000.0,2018-04-30,2021-04-30 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,172218.146,1131.358,0.0,0.0,64803.38,0,0,RG3,Consumer and staff loans,Other individuals,DOMESTIC TRADE,Quarterly,Condominium,2995612.518,2021,Standard,Manager
Manager,27_,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,10,Low_spent_Medium_value_payments,491.09655008473885,1000035515406,64466.55,2013-03-08,2023-03-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.STDIO,AA,2023-05-24,0.0,0.0,0.0,0.0,1133.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,80538.586,2023,Standard,Manager
Manager,27,97003.11,5.0,"Mortgage Loan, Not Specified, Mortgage Loan, and Payday Loan",28.0,2503,Low_spent_Large_value_payments,369.6919246785074,1000241229363,65910.0,2020-03-28,2023-03-28 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,65242.0,0.0,0.0,668.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,82718.76999999999,2023,Standard,Manager
Lawyer,35,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,10,Low_spent_Small_value_payments,353.95374872745316,1000327640074,39600.0,2022-05-10,2023-11-10 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,38629.11,346.288,0.0,970.89,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,86725.10199999998,2023,Good,Lawyer
Lawyer,35,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,16,High_spent_Small_value_payments,337.6925970996527,1000467356961,53268.0,2022-10-04,2024-10-04 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,53228.0,24.452,0.0,40.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,88059.044,2024,Good,Lawyer
Lawyer,35_,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",8.0,10,Low_spent_Small_value_payments,325.6603207802653,1000299359739,1000000.0,2019-10-05,2021-10-05 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,590577.598,121812.806,0.0,0.0,144543.07,0,0,RG3,Consumer and staff loans,Rsale pharma & botanical pdts,DOMESTIC TRADE,Quarterly,Condominium,55310551.12,2021,Good,Lawyer
Lawyer,35,18873.2_,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,12,Low_spent_Medium_value_payments,249.41553204719844,1000184402827,317137.31,2016-11-03,2021-11-04 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,109064.228,16537.43,0.0,0.0,6655.16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,476255.2559999999,2021,Good,Lawyer
Lawyer,35_,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,12,Low_spent_Small_value_payments,301.98835047853674,1000245314241,370689.03,2018-05-08,2023-05-08 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,74431.81,15417.89,0.0,0.0,9800.59,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,505555.236,2023,Standard,Lawyer
Lawyer,35,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,12,Low_spent_Small_value_payments,266.2949775816221,1000171992579,90194.76,2009-10-05,2024-10-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,121.416,0.0,0.0,6.599594432123543e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,104615.886,2024,Good,Lawyer
Lawyer,35,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,12,Low_spent_Small_value_payments,338.52822249298686,1000135885968,42111.6,2009-01-13,2024-01-12 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325992529.8,112.528,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,94459.57800000001,2024,Good,Lawyer
Lawyer,35,18873.2,4.0,"Debt Consolidation Loan, Not Specified, Auto Loan, and Payday Loan",9.0,12_,Low_spent_Small_value_payments,236.6379657036988,1000339352791,5900000.0,2020-08-13,2021-08-13 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,2245260.986,95471.654,0.0,0.0,1438040.73,0,0,RG1,Consumer and staff loans,Other Manufacturing Industries,Manufacturing,Quarterly,Condominium,254104741.594,2021,Standard,Lawyer
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,16,High_spent_Small_value_payments,403.28745009519776,1000171959059,110140.26,2009-08-03,2024-08-02 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4736.625999999999,37.258,0.0,0.0,1339.034,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,137655.33,2024,Poor,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,9,Low_spent_Medium_value_payments,311.6538148994066,1000211218839,73860.0,2017-06-27,2023-11-25 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,69368.0,938.7040000000001,0.0,4492.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,84438.80799999999,2023,Poor,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,9,Low_spent_Medium_value_payments,254.7917596391416,1000523399245,41608.0,2023-09-13,2024-09-13 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,41606.99,0.0,0.0,1.01,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,54573.14600000001,2024,Standard,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,9,High_spent_Medium_value_payments,437.5593373879458,1000177501763,273544.0,2016-09-08,2021-09-08 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,0.0,0.0,0.0,0.0,5962.2,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,342528.016,2021,Poor,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,9,Low_spent_Small_value_payments,179.7433420962414,1000043392167,262500.0,2012-08-04,2022-08-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4325987334.596,5456.322,0.0,0.0,8.076147003634966e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,281181.466,2022,Poor,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",10.0,12,Low_spent_Medium_value_payments,358.88176282787816,1000466140248,400000.0,2022-03-28,2023-03-28 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,4326065409.665999,11620.248,0.0,0.0,5.131846825806908e+16,0,0,RG2,Consumer and staff loans,Wsale of agricultural raw-mats,DOMESTIC TRADE,Quarterly,Condominium,427524.6900000001,2023,Standard,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",16.0,16,!@9#%8,388.41646153810007,1000389567028,200000.0,2021-03-24,2022-03-24 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,0.0,0.0,0.0,0.0,102053.98,0,0,RG5,Consumer and staff loans,Hotel & Tourism,Individual,Quarterly,Condominium,250603.122,2022,Standard,Musician
Musician,27,38491.94,18.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",15.0,9,!@9#%8,429.20660208937653,1000235516717,65910.0,2019-11-29,2021-11-19 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,59834.0,490.89,0.0,6076.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,82718.662,2021,Standard,Musician
Musician,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,10,Low_spent_Large_value_payments,294.9757331038951,1000191530199,434361.0,2016-12-29,2021-12-28 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,298258.972,39398.628,0.0,0.0,9092.4,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,643469.18,2021,Good,Musician
Architect,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,12,Low_spent_Medium_value_payments,555.3730725,1000074057148,37812.0,2020-01-01,2024-03-13 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,14812.0,53.80799999999999,0.0,23000.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,34747.344,2024,Good,_______
Musician,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,16,High_spent_Medium_value_payments,585.0860387148085,1000284124107,4300000.0,2019-05-23,2021-08-21 00:00:00,Long Term,SHORT TERM,AL,Adv Against Pre-Shipment Export LC,REV.PRESHIP,AA,2023-05-24,3176242.066,642193.546,0.0,0.0,4969090.41,0,0,RG4,Consumer and staff loans,Export of oilseeds,Export,Annually,Condominium,840978230.83,2021,Good,Musician
Musician,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,11,High_spent_Small_value_payments,545.4638843357039,1000246474765,453675.03,2018-05-17,2023-05-17 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,454850.992,56244.598,0.0,0.0,10569.05,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,838899.1939999999,2023,Good,Musician
Musician,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,12,!@9#%8,626.8828237117882,1000264626138,271713.37,2018-11-10,2023-11-10 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,40863.03,138.82,0.0,0.0,6900.13,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,338511.8199999999,2023,Good,Musician
Musician,26,75044.98,2.0,"Personal Loan, and Home Equity Loan",9.0,9,High_spent_Medium_value_payments,680.2326846102072,1000087136519,157406.04,2014-07-09,2024-07-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,129005.376,7287.164,0.0,0.0,2059.38,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,178902.526,2024,Good,Musician
Musician,27,75044.98,2.0,"Personal Loan, and Home Equity Loan",7.0,11,High_spent_Medium_value_payments,701.3818799,1000036022551,190694.1,2013-03-27,2023-03-27 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,166587.92,19961.98,0.0,0.0,2834.33,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,299698.152,2023,Good,Musician
Musician,27,75044.98,2.0,"Personal Loan, and Home Equity Loan",13.0,15,High_spent_Medium_value_payments,701.8250181,1000234286769,118200.0,2021-09-15,2024-01-19 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,118178.7,2491.808,0.0,21.3,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,135475.294,2024,Good,Musician
Musician,46,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,16,Low_spent_Medium_value_payments,274.3351089002349,1000499689342,128460.0,2022-11-04,2023-11-04 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,128460.0,0.0,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,149918.746,2023,Standard,Musician
Musician,46,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,9,High_spent_Small_value_payments,276.62603871303514,1000466819771,500000.0,2022-03-30,2023-03-30 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,96746.564,0.0,0.0,0.0,276699.51,0,0,RG2,Consumer and staff loans,Rsale textile footwear & lea ggs,DOMESTIC TRADE,Half Yearly,Condominium,595942.7300000001,2023,Standard,Musician
Musician,46,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,9,Low_spent_Small_value_payments,237.60044265438418,1000305382861,200820.0,2019-11-19,2024-09-01 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,200819.0,0.0,0.0,1.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,251228.58,2024,Standard,Musician
Musician,46,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,16,Low_spent_Medium_value_payments,261.2464414451859,1000024315804,91495.2,2010-01-20,2020-01-19 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,0.0,0.0,0.0,0.0,398.46,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,114755.702,2020,Standard,Musician
Musician,47,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",23.0,16,High_spent_Medium_value_payments,273.9555441920404,1000352778196,2500000.0,2020-11-05,2021-11-05 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,1729597.968,34793.838,0.0,0.0,676540.45,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Quarterly,Condominium,4727491.387999999,2021,Standard,Musician
Architect,47,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,9,Low_spent_Large_value_payments,267.7882592155538,1000024514424,109169.56,2011-01-12,2021-01-12 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,17992.07,1254.022,0.0,0.0,2038.02,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,138122.092,2021,Standard,_______
Musician,919,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",26.0,10,Low_spent_Small_value_payments,258.9970664098987,1000519901928,18550.0,2023-01-03,2024-01-04 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,18258.35,0.0,0.0,291.65,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,23043.03,2024,Poor,Musician
Musician,47,11162.02,17.0,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",28.0,9,Low_spent_Large_value_payments,287.2796103,1000460281842,766000.0,2022-03-04,2023-03-04 00:00:00,Medium Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,201651.68,13303.49,-201651.68,0.0,208612.79,0,0,RG3,Domestic Trade,Wsale textile footwear & lea good,DOMESTIC TRADE,Quarterly,Condominium,960518.648,2023,Poor,Musician
Writer,39,19934.08,14.0,"Payday Loan, and Auto Loan",30.0,19,Low_spent_Small_value_payments,295.1163823241326,1000241109608,338152.5,2018-03-29,2023-04-12 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,209516.652,898.558,0.0,0.0,4467.89,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,428829.0640000001,2023,Standard,Writer
Writer,39,19934.08,14.0,"Payday Loan, and Auto Loan",27.0,21,Low_spent_Medium_value_payments,352.10780592014913,1000298153077,770000.0,2019-09-25,2021-09-25 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,481993.5439999999,3138.27,0.0,0.0,36063.77,0,0,RG4,Consumer and staff loans,Hotel & Tourism,DOMESTIC TRADE,Monthly,Condominium,1321385.976,2021,Standard,Writer
Writer,39,19934.08,14.0,"Payday Loan, and Auto Loan",30.0,17,Low_spent_Medium_value_payments,291.1527755384369,1000238658927,62412.0,2018-03-09,2024-09-30 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,60398.0,353.322,0.0,2014.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,68733.132,2024,Standard,Writer
Writer,39_,19934.08,14.0,"Payday Loan, and Auto Loan",30.0,18,High_spent_Small_value_payments,338.50851243571515,1000017094274,57114.82,2008-12-02,2021-12-02 00:00:00,Long Term,LONG TERM,TL,Staff Mortgage Loan,STAFF.MORT,AA,2023-05-24,0.0,0.0,0.0,0.0,1182.36,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,62144.308,2021,Standard,Writer
Architect,39,19934.08_,14.0,"Payday Loan, and Auto Loan",30.0,22,Low_spent_Medium_value_payments,353.47779755780243,1000275105868,65910.0,2021-03-27,2022-03-27 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,65323.0,0.0,0.0,587.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,82718.76999999999,2022,Standard,_______
